GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,19,19,91,91,7286,7342,1938,9282,748335.12,102.708636,102,102,7.33590734,5.01930502,8.22551875,O,O,Contract/Other - O,O / O,19,1938,91,91,9282,7286,7342,748335.12,19,102,102,102.708636,7.33590734,5.01930502,8.22551875
P,P,P,National Corporate - P,24,24,113,113,3607,3759,3945,18380,616009.59,170.781699,162.654867,164.375,9.26640927,6.23276338,4.07211723,P,P,National Corporate- P,P / P,24,3945,113,113,18380,3607,3759,616009.59,24,164.375,162.654867,170.781699,9.26640927,6.23276338,4.07211723
Q,Q,Q,Group Govt/Military - Q,77,77,296,296,1795,1861,10530,40095,234864,130.843454,135.456081,136.753247,29.7297297,16.3265306,2.02646255,Q,Q,Group Govt/Military - Q,Q / Q,77,10530,296,296,40095,1795,1861,234864,77,136.753247,135.456081,130.843454,29.7297297,16.3265306,2.02646255
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.012418433,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.012418433
T,T,T,Group Tour/Travel - T,0,0,47,47,151,183,0,6063,19439,128.735099,129,0,0,2.59238831,.170471223,T,T,Group Tour/Travel - T,T / T,0,0,47,47,6063,151,183,19439,0,0,129,128.735099,0,2.59238831,.170471223
U,U,U,Group SMERF - U,0,0,66,83,7388,11264,0,6904,977763.33,132.344793,104.606061,0,0,3.64037507,8.34067150,U,U,Group SMERF - U,U / U,0,0,66,83,6904,7388,11264,977763.33,0,0,104.606061,132.344793,0,3.64037507,8.34067150
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001128948,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001128948
W,W,W,Wholesale - W,1,1,73,73,1070,1225,155,7966,125245.08,117.051477,109.123288,155,.386100386,4.02647546,1.20797489,W,W,Wholesale - W,W / W,1,155,73,73,7966,1070,1225,125245.08,1,155,109.123288,117.051477,.386100386,4.02647546,1.20797489
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
201,229,1293,1602,50812,68312,142.745970,135.627247,138.548949,,28691.94,175366.03,7039949.21,57.3641310,71.3182570,77.6061776,MONTH,Rooms Month to Date,Room Revenue Month to Date
