GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,21,21,546,548,5936,5983,2142,56100,610533.12,102.852615,102.747253,102,8.10810811,9.16568743,8.58386476,O,O,Contract/Other - O,O / O,21,2142,546,548,56100,5936,5983,610533.12,21,102,102.747253,102.852615,8.10810811,9.16568743,8.58386476
P,P,P,National Corporate - P,2,2,182,182,2914,3060,299.75,29269.25,503686.53,172.850559,160.820055,149.875,.772200772,3.05522914,4.21384466,P,P,National Corporate- P,P / P,2,299.75,182,182,29269.25,2914,3060,503686.53,2,149.875,160.820055,172.850559,.772200772,3.05522914,4.21384466
Q,Q,Q,Group Govt/Military - Q,0,0,143,143,975,1041,0,18733,125641,128.862564,131,0,0,2.40053718,1.40991714,Q,Q,Group Govt/Military - Q,Q / Q,0,0,143,143,18733,975,1041,125641,0,0,131,128.862564,0,2.40053718,1.40991714
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.015906757,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.015906757
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.148945093,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.148945093
U,U,U,Group SMERF - U,0,0,273,689,5825,9221,0,32503,762243.43,130.857241,119.058608,0,0,4.58284371,8.42335112,U,U,Group SMERF - U,U / U,0,0,273,689,32503,5825,9221,762243.43,0,0,119.058608,130.857241,0,4.58284371,8.42335112
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001446069,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001446069
W,W,W,Wholesale - W,12,12,45,45,782,932,1170,5281,89689.79,114.692826,117.355556,97.5,4.63320463,.755413799,1.13082585,W,W,Wholesale - W,W / W,12,1170,45,45,5281,782,932,89689.79,12,97.5,117.355556,114.692826,4.63320463,.755413799,1.13082585
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
250,316,3440,5066,38955,52694,147.01372,132.017177,137.807819,,36753.43,454139.09,5368303.6,56.3316125,57.7471882,96.5250965,MONTH,Rooms Month to Date,Room Revenue Month to Date
