GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,260,260,4387,4417,2040,26673,451821.12,102.990910,102.588462,102,7.72200772,7.72200772,8.68626869,O,O,Contract/Other - O,O / O,20,2040,260,260,26673,4387,4417,451821.12,20,102,102.588462,102.990910,7.72200772,7.72200772,8.68626869
P,P,P,National Corporate - P,7,8,44,50,2440,2570,1147,7261,426405.03,174.756160,165.022727,163.857143,2.70270270,1.30680131,4.83120483,P,P,National Corporate- P,P / P,7,1147,44,50,7261,2440,2570,426405.03,8,163.857143,165.022727,174.756160,2.70270270,1.30680131,4.83120483
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,511,568,0,0,69388,135.788650,0,0,0,0,1.01178101,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,511,568,69388,0,0,0,135.788650,0,0,1.01178101
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.021780022,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.021780022
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.203940204,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.203940204
U,U,U,Group SMERF - U,33,33,938,990,4617,7267,4417,105142,626452.43,135.683870,112.091684,133.848485,12.7413127,27.8586279,9.14166914,U,U,Group SMERF - U,U / U,33,4417,938,990,105142,4617,7267,626452.43,33,133.848485,112.091684,135.683870,12.7413127,27.8586279,9.14166914
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001980002,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001980002
W,W,W,Wholesale - W,0,0,14,14,698,839,0,1582,80038.29,114.668037,113,0,0,.415800416,1.38204138,W,W,Wholesale - W,W / W,0,0,14,14,1582,698,839,80038.29,0,0,113,114.668037,0,.415800416,1.38204138
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
138,157,1887,2314,29785,39390,138.028261,109.233429,142.107564,,19047.9,206123.48,4232673.78,58.9743590,56.0439560,53.2818533,MONTH,Rooms Month to Date,Room Revenue Month to Date
