GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,412,418,3763,3793,2040,42126,388020.12,103.114568,102.247573,102,7.72200772,9.94208494,8.64818901,O,O,Contract/Other - O,O / O,20,2040,412,418,42126,3763,3793,388020.12,20,102,102.247573,103.114568,7.72200772,9.94208494,8.64818901
P,P,P,National Corporate - P,6,6,87,89,2336,2460,962.15,14435.4,409222.88,175.181027,165.924138,160.358333,2.31660232,2.09942085,5.36863394,P,P,National Corporate- P,P / P,6,962.15,87,89,14435.4,2336,2460,409222.88,6,160.358333,165.924138,175.181027,2.31660232,2.09942085,5.36863394
Q,Q,Q,Group Govt/Military - Q,0,0,0,0,411,444,0,0,57598,140.141119,0,0,0,0,.944567016,Q,Q,Group Govt/Military - Q,Q / Q,0,0,0,0,0,411,444,57598,0,0,0,140.141119,0,0,.944567016
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.025280382,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.025280382
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.236716308,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.236716308
U,U,U,Group SMERF - U,0,0,183,282,3560,6124,0,18145.41,509469.43,143.109390,99.1552459,0,0,4.41602317,8.18165104,U,U,Group SMERF - U,U / U,0,0,183,282,18145.41,3560,6124,509469.43,0,0,99.1552459,143.109390,0,4.41602317,8.18165104
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.002298217,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.002298217
W,W,W,Wholesale - W,0,0,18,18,665,806,0,2082,76051.29,114.362842,115.666667,0,0,.434362934,1.52831403,W,W,Wholesale - W,W / W,0,0,18,18,2082,665,806,76051.29,0,0,115.666667,114.362842,0,.434362934,1.52831403
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
66,88,2282,3006,26317,34976,124.672879,137.373028,145.888061,,8228.41,313485.25,3839336.11,60.4821658,55.0675676,25.4826255,MONTH,Rooms Month to Date,Room Revenue Month to Date
