GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,385,385,4512,4542,2040,39423,464571.12,102.963457,102.397403,102,7.72200772,7.82361309,8.66708926,O,O,Contract/Other - O,O / O,20,2040,385,385,39423,4512,4542,464571.12,20,102,102.397403,102.963457,7.72200772,7.82361309,8.66708926
P,P,P,National Corporate - P,11,12,76,85,2472,2605,1769,12510,431654.03,174.617326,164.605263,160.818182,4.24710425,1.54440154,4.74845848,P,P,National Corporate- P,P / P,11,1769,76,85,12510,2472,2605,431654.03,12,160.818182,164.605263,174.617326,4.24710425,1.54440154,4.74845848
Q,Q,Q,Group Govt/Military - Q,2,2,4,4,515,572,262,524,69912,135.751456,131,131,.772200772,.081284292,.989262183,Q,Q,Group Govt/Military - Q,Q / Q,2,262,4,4,524,515,572,69912,2,131,131,135.751456,.772200772,.081284292,.989262183
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.021129872,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.021129872
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.197852437,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.197852437
U,U,U,Group SMERF - U,0,0,956,1021,4635,7298,0,107763,629073.43,135.722423,112.722803,0,0,19.4269457,8.90335965,U,U,Group SMERF - U,U / U,0,0,956,1021,107763,4635,7298,629073.43,0,0,112.722803,135.722423,0,19.4269457,8.90335965
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001920897,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001920897
W,W,W,Wholesale - W,1,1,16,16,700,841,95,1772,80228.29,114.611843,110.75,95,.386100386,.325137167,1.34462821,W,W,Wholesale - W,W / W,1,95,16,16,1772,700,841,80228.29,1,95,110.75,114.611843,.386100386,.325137167,1.34462821
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
117,137,2487,3177,30385,40253,129.974103,110.903237,141.595085,,15206.97,275816.35,4302366.65,58.3664688,50.5385084,45.1737452,MONTH,Rooms Month to Date,Room Revenue Month to Date
