GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,7,7,282,306,7477,7557,714,28782,767835.12,102.692941,102.063830,102,2.70270270,6.04890605,8.17810931,O,O,Contract/Other - O,O / O,7,714,282,306,28782,7477,7557,767835.12,7,102,102.063830,102.692941,2.70270270,6.04890605,8.17810931
P,P,P,National Corporate - P,0,0,190,190,3684,3836,0,30488.5,628118.09,170.498939,160.465789,0,0,4.07550408,4.02944426,P,P,National Corporate- P,P / P,0,0,190,190,30488.5,3684,3836,628118.09,0,0,160.465789,170.498939,0,4.07550408,4.02944426
Q,Q,Q,Group Govt/Military - Q,0,0,368,368,1867,1933,0,49680,244449,130.931441,135,0,0,7.89360789,2.04206635,Q,Q,Group Govt/Military - Q,Q / Q,0,0,368,368,49680,1867,1933,244449,0,0,135,130.931441,0,7.89360789,2.04206635
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.012031457,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.012031457
T,T,T,Group Tour/Travel - T,0,0,47,47,151,183,0,6063,19439,128.735099,129,0,0,1.00815101,.165159089,T,T,Group Tour/Travel - T,T / T,0,0,47,47,6063,151,183,19439,0,0,129,128.735099,0,1.00815101,.165159089
U,U,U,Group SMERF - U,0,0,106,142,7428,11323,0,10844,981703.33,132.162538,102.301887,0,0,2.27370227,8.12451464,U,U,Group SMERF - U,U / U,0,0,106,142,10844,7428,11323,981703.33,0,0,102.301887,132.162538,0,2.27370227,8.12451464
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001093769,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001093769
W,W,W,Wholesale - W,2,2,114,120,1111,1272,245,12146.94,129426.02,116.495068,106.552105,122.5,.772200772,2.44530245,1.21517714,W,W,Wholesale - W,W / W,2,245,114,120,12146.94,1111,1272,129426.02,2,122.5,106.552105,116.495068,.772200772,2.44530245,1.21517714
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
103,194,2667,3686,52186,70396,101.451262,125.652985,137.962283,,10449.48,335116.510,7199699.69,57.0794186,57.2072072,39.7683398,MONTH,Rooms Month to Date,Room Revenue Month to Date
