GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,298,299,6372,6421,2040,30396,655005.12,102.794275,102,102,7.72200772,7.67052767,8.51291232,O,O,Contract/Other - O,O / O,20,2040,298,299,30396,6372,6421,655005.12,20,102,102,102.794275,7.72200772,7.67052767,8.51291232
P,P,P,National Corporate - P,0,0,103,103,3074,3220,0,16597.75,529844.89,172.363334,161.143204,0,0,2.65122265,4.10682556,P,P,National Corporate- P,P / P,0,0,103,103,16597.75,3074,3220,529844.89,0,0,161.143204,172.363334,0,2.65122265,4.10682556
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.025740026,1.32129163,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.025740026,1.32129163
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014695862,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014695862
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.137606712,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.137606712
U,U,U,Group SMERF - U,1,2,104,121,6658,10121,99,1755.9,877369.33,131.776709,16.8836538,99,.386100386,2.67696268,8.89500474,U,U,Group SMERF - U,U / U,1,99,104,121,1755.9,6658,10121,877369.33,2,99,16.8836538,131.776709,.386100386,2.67696268,8.89500474
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001335987,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001335987
W,W,W,Wholesale - W,1,2,9,11,825,977,150,916.25,95228.04,115.427927,101.805556,150,.386100386,.231660232,1.10218968,W,W,Wholesale - W,W / W,1,150,9,11,916.25,825,977,95228.04,2,150,101.805556,115.427927,.386100386,.231660232,1.10218968
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
170,306,1893,2564,42317,57030,106.562529,124.762224,137.659918,,18115.63,236174.89,5825354.77,56.5349828,48.7258687,65.6370656,MONTH,Rooms Month to Date,Room Revenue Month to Date
