GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,635,636,6709,6758,2040,64770,689379.12,102.754378,102,102,7.72200772,8.17245817,8.52087990,O,O,Contract/Other - O,O / O,20,2040,635,636,64770,6709,6758,689379.12,20,102,102,102.754378,7.72200772,8.17245817,8.52087990
P,P,P,National Corporate - P,6,6,204,204,3175,3321,967,32557.06,545804.2,171.906835,159.593431,161.166667,2.31660232,2.62548263,4.03246291,P,P,National Corporate- P,P / P,6,967,204,204,32557.06,3175,3321,545804.2,6,161.166667,159.593431,171.906835,2.31660232,2.62548263,4.03246291
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.012870013,1.25609632,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.012870013,1.25609632
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.013970738,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.013970738
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.130816907,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.130816907
U,U,U,Group SMERF - U,27,35,418,594,6972,10594,3343,37240.9,912854.33,130.931487,89.0930622,123.814815,10.4247104,5.37966538,8.85490754,U,U,Group SMERF - U,U / U,27,3343,418,594,37240.9,6972,10594,912854.33,35,123.814815,89.0930622,130.931487,10.4247104,5.37966538,8.85490754
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001270067,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001270067
W,W,W,Wholesale - W,8,8,101,104,917,1070,1093.25,12973.75,107285.54,116.996227,128.452970,136.65625,3.08880309,1.29987130,1.16465149,W,W,Wholesale - W,W / W,8,1093.25,101,104,12973.75,917,1070,107285.54,8,136.65625,128.452970,116.996227,3.08880309,1.29987130,1.16465149
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
131,184,4783,6253,45207,60719,136.539160,140.746293,138.526542,,17886.63,673189.52,6262369.4,57.4159216,61.5572716,50.5791506,MONTH,Rooms Month to Date,Room Revenue Month to Date
