GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,200,201,5590,5636,2040,20808,575241.12,102.905388,104.04,102,7.72200772,7.72200772,8.49724865,O,O,Contract/Other - O,O / O,20,2040,200,201,20808,5590,5636,575241.12,20,102,104.04,102.905388,7.72200772,7.72200772,8.49724865
P,P,P,National Corporate - P,2,2,50,50,2782,2928,285.25,7954.5,482371.78,173.390288,159.09,142.625,.772200772,1.93050193,4.22886328,P,P,National Corporate- P,P / P,2,285.25,50,50,7954.5,2782,2928,482371.78,2,142.625,159.09,173.390288,.772200772,1.93050193,4.22886328
Q,Q,Q,Group Govt/Military - Q,2,2,4,4,836,902,262,524,107432,128.507177,131,131,.772200772,.154440154,1.27078710,Q,Q,Group Govt/Military - Q,Q / Q,2,262,4,4,524,836,902,107432,2,131,131,128.507177,.772200772,.154440154,1.27078710
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.016720883,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.016720883
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.156568267,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.156568267
U,U,U,Group SMERF - U,6,11,172,461,5724,8993,644,21027,750767.43,131.161326,122.25,107.333333,2.31660232,6.64092664,8.70093941,U,U,Group SMERF - U,U / U,6,644,172,461,21027,5724,8993,750767.43,11,107.333333,122.25,131.161326,2.31660232,6.64092664,8.70093941
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001520080,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001520080
W,W,W,Wholesale - W,7,7,18,18,755,905,665,1918,86326.79,114.340119,106.555556,95,2.70270270,.694980695,1.14766060,W,W,Wholesale - W,W / W,7,665,18,18,1918,755,905,86326.79,7,95,106.555556,114.340119,2.70270270,.694980695,1.14766060
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
188,352,1213,2204,36728,49832,114.119840,118.235647,137.703778,,21454.53,143419.84,5057584.35,55.8295078,46.8339768,72.5868726,MONTH,Rooms Month to Date,Room Revenue Month to Date
