GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,365,365,4492,4522,2040,37383,462531.12,102.967747,102.419178,102,7.72200772,7.82925783,8.67181467,O,O,Contract/Other - O,O / O,20,2040,365,365,37383,4492,4522,462531.12,20,102,102.419178,102.967747,7.72200772,7.82925783,8.67181467
P,P,P,National Corporate - P,7,8,65,73,2461,2593,1160,10741,429885.03,174.679004,165.246154,165.714286,2.70270270,1.39425139,4.75096525,P,P,National Corporate- P,P / P,7,1160,65,73,10741,2461,2593,429885.03,8,165.714286,165.246154,174.679004,2.70270270,1.39425139,4.75096525
Q,Q,Q,Group Govt/Military - Q,2,2,2,2,513,570,262,262,69650,135.769981,131,131,.772200772,.042900043,.990347490,Q,Q,Group Govt/Military - Q,Q / Q,2,262,2,2,262,513,570,69650,2,131,131,135.769981,.772200772,.042900043,.990347490
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.021235521,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.021235521
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.198841699,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.198841699
U,U,U,Group SMERF - U,16,29,956,1021,4635,7298,2363,107763,629073.43,135.722423,112.722803,147.6875,6.17760618,20.5062205,8.94787645,U,U,Group SMERF - U,U / U,16,2363,956,1021,107763,4635,7298,629073.43,29,147.6875,112.722803,135.722423,6.17760618,20.5062205,8.94787645
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001930502,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001930502
W,W,W,Wholesale - W,1,1,15,15,699,840,95,1677,80133.29,114.639900,111.8,95,.386100386,.321750322,1.34942085,W,W,Wholesale - W,W / W,1,95,15,15,1677,699,840,80133.29,1,95,111.8,114.639900,.386100386,.321750322,1.34942085
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
139,183,2370,3040,30268,40116,124.897842,109.961764,141.640005,,17360.8,260609.38,4287159.68,58.4324324,50.8365508,53.6679537,MONTH,Rooms Month to Date,Room Revenue Month to Date
