GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,21,21,400,401,6474,6523,2142,40800,665409.12,102.781761,102,102,8.10810811,7.72200772,8.50208809,O,O,Contract/Other - O,O / O,21,2142,400,401,40800,6474,6523,665409.12,21,102,102,102.781761,8.10810811,7.72200772,8.50208809
P,P,P,National Corporate - P,1,1,114,114,3085,3231,162,18379.75,531626.89,172.326382,161.225877,162,.386100386,2.20077220,4.05142752,P,P,National Corporate- P,P / P,1,162,114,114,18379.75,3085,3231,531626.89,1,162,161.225877,172.326382,.386100386,2.20077220,4.05142752
Q,Q,Q,Group Govt/Military - Q,0,0,1,1,989,1055,0,131,127475,128.892821,131,0,0,.019305019,1.29882069,Q,Q,Group Govt/Military - Q,Q / Q,0,0,1,1,131,989,1055,127475,0,0,131,128.892821,0,.019305019,1.29882069
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.014445933,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.014445933
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.135266462,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.135266462
U,U,U,Group SMERF - U,1,1,105,122,6659,10122,99,1854.9,877468.33,131.771787,17.6657143,99,.386100386,2.02702703,8.74504242,U,U,Group SMERF - U,U / U,1,99,105,122,1854.9,6659,10122,877468.33,1,99,17.6657143,131.771787,.386100386,2.02702703,8.74504242
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.001313267,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.001313267
W,W,W,Wholesale - W,10,10,41,44,857,1010,1598,6208.75,100520.54,117.293512,151.432927,159.8,3.86100386,.791505792,1.12546949,W,W,Wholesale - W,W / W,10,1598,41,44,6208.75,857,1010,100520.54,10,159.8,151.432927,117.293512,3.86100386,.791505792,1.12546949
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
259,285,2840,3639,43264,58105,188.773977,143.938894,138.636426,,48892.46,408786.46,5997966.34,56.8171670,54.8262548,100,MONTH,Rooms Month to Date,Room Revenue Month to Date
