GRP_SORT_ORDER,GRP1_CODE_DESC,PARENT_MARKET_CODE,MARKET_GROUP_DESCRIPTION,PM_DAY_ROOM,PM_DAY_PERSON,PM_MONTH_ROOM,PM_MONTH_PERSON,PM_YEAR_ROOM,PM_YEAR_PRS,PM_DAY_CREV,PM_MONTH_CREV,PM_YEAR_CREV,PM_YEAR_ARR,PM_MONTH_ARR,PM_DAY_ARR,PM_DAY_PER_OCC,PM_MTD_PER_OCC,PM_YTD_PER_OCC,GRP2_CODE,SUB_GRP_CODE_DESC,DESCRIPTION,GRAPH_X_CODE,ROOMS_DAY,ROOM_REV_DAY,ROOMS_MTD,GUEST_MTD,ROOM_REV_MTD,ROOMS_YTD,GUEST_YTD,ROOM_REV_YTD,GUEST_DAY,ADR_DAY,ADR_MTD,ADR_YTD,PER_OCC_DAY,PER_OCC_MTD,PER_OCC_YTD
O,O,O,Contract/Other - O,20,20,776,782,4127,4157,2040,79254,425148.12,103.016264,102.131443,102,7.72200772,9.98712999,8.75514447,O,O,Contract/Other - O,O / O,20,2040,776,782,79254,4127,4157,425148.12,20,102,102.131443,103.016264,7.72200772,9.98712999,8.75514447
P,P,P,National Corporate - P,5,5,147,149,2396,2520,838,24356.55,419144.03,174.934904,165.690816,167.6,1.93050193,1.89189189,5.08294794,P,P,National Corporate- P,P / P,5,838,147,149,24356.55,2396,2520,419144.03,5,167.6,165.690816,174.934904,1.93050193,1.89189189,5.08294794
Q,Q,Q,Group Govt/Military - Q,0,0,100,124,511,568,0,11790,69388,135.788650,117.9,0,0,1.28700129,1.08405108,Q,Q,Group Govt/Military - Q,Q / Q,0,0,100,124,11790,511,568,69388,0,0,117.9,135.788650,0,1.28700129,1.08405108
R,R,R,DO NOT USE,0,0,0,0,11,13,0,0,1913,173.909091,0,0,0,0,.023335738,R,R,DO NOT USE,R / R,0,0,0,0,0,11,13,1913,0,0,0,173.909091,0,0,.023335738
T,T,T,Group Tour/Travel - T,0,0,0,0,103,135,0,0,13247,128.611650,0,0,0,0,.218507361,T,T,Group Tour/Travel - T,T / T,0,0,0,0,0,103,135,13247,0,0,0,128.611650,0,0,.218507361
U,U,U,Group SMERF - U,5,5,302,435,3679,6277,560,29986.41,521310.43,141.698948,99.2927483,112,1.93050193,3.88674389,7.80474352,U,U,Group SMERF - U,U / U,5,560,302,435,29986.41,3679,6277,521310.43,5,112,99.2927483,141.698948,1.93050193,3.88674389,7.80474352
V,V,V,DO NOT USE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.002121431,V,V,DO NOT USE,V / V,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.002121431
W,W,W,Wholesale - W,1,1,37,37,684,825,95,4487,78456.29,114.702178,121.270270,95,.386100386,.476190476,1.45105859,W,W,Wholesale - W,W / W,1,95,37,37,4487,684,825,78456.29,1,95,121.270270,114.702178,.386100386,.476190476,1.45105859
S_DAY_ROOMS,S_DAY_PERSONS,S_MONTH_RMS,S_MONTH_PRS,S_YEAR_RMS,S_YEAR_PRS,S_DAY_ARR,S_MONTH_ARR,S_YEAR_ARR,LOGO,S_DAY_CREV,S_MONTH_CREV,S_YEAR_CREV,S_YTD_PER_OCC,S_MTD_PER_OCC,S_DAY_PER_OCC,CF_PERIOD_TEXT,CF_LEG_ROOMS_MTD,CF_LEG_REVENUE_MTD
64,76,3863,5106,27898,37076,118.640938,129.614144,144.331146,,7593.02,500699.44,4026550.3,59.1836735,49.7168597,24.7104247,MONTH,Rooms Month to Date,Room Revenue Month to Date
